FEMALE,AGE,YRS_CLIMBING,START_AGE,PARENTS,HEIGHT,APEINDEX,WEIGHT,BMI,OCC_STUDY,OCC_PART,OCC_FULL,OCC_BOTH,OCC_NEITHER,C_NA,C_CSA,C_EU,C_AS,C_AF,C_OCE,TRAVEL,VACATIONS,INDOOR,OUTDOOR,INOUTDOOR,SPORT,BOULDER,BOUL_SPORT,OTHERSPORT,WHY_FUN,WHY_HEALTH,WHY_SOCIAL,WHY_COMP,WHY_PLACES,WHY_CHALLENGE,CLIMBDAYS,INDOORDAYS,TRAINDAYS,TRAINPCT,TOTALTRAIN,TRAINLENGTH,TRAIN_NA,TRAIN_COACH,TRAIN_BOOK,TRAIN_SELF,TRAIN_RANDOM,TRAIN_CLIMB,FAC_BOULDER,FAC_LEAD,FAC_TOP,FAC_AUTO,FAC_BOARDS,FAC_MOON,FAC_GYM,IN_NA,IN_OUT,IN_IN,FOCUS_FINGER,FOCUS_FOOT,FOCUS_CORE,FOCUS_END,FOCUS_POW,FOCUS_SEQ,FOCUS_DIFF,FOCUS_CARDIO,FOCUS_FLEX,FOCUS_EXPLO,SHOEFIT,DIET_NO,DIET_FISH,DIET_VEGETARIAN,DIET_VEGAN,DIET_OTHER,PREB_WARM,PREB_EASY,PREB_HARD,PRES_WARM,PRES_EASY,PRES_HARD,PROJ_ONSIGHT,PROJ_HOLDS,PROJ_REST,PROJ_TOP,ROUTEQTY,ATTEMPTS,BESTGO,PROJECTING,B_INFLASH,B_INREDP,B_OUTFLASH,B_OUTREDP,B_FLASHCONF,B_SENDCOF,B_AVG,B_INPOTENTIAL,B_OUTPOTENTIAL,S_FLASH,S_REDP,S_FLASHCONF,S_FINISHCONF,S_AVG,S_FPOTENTIAL,S_MPOTENTIAL,S_INCONSISTENCY
0,23,1.0,22.0,0,178.0,0,66.0,20.83070319404116,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,2,2,1,0.5,4.0,4.0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,5,3,4.0,0,4.0,10.0,3.0,10.0,2.0,3.0,5.333333333333333,6.0,7.0,5.0,9.0,1.0,5.0,5.0,4.0,-4.0,4.0
0,35,15.0,20.0,1,180.0,0,90.0,27.777777777777768,0,0,1,0,0,0,0,1,0,0,0,3,2,1,0,0,0,0,1,1,1,1,0,0,1,1,2,2,2,1.0,8.0,4.0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,6,3,2.0,1,11.0,12.0,9.0,10.0,9.0,8.0,9.833333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22,7.0,15.0,0,165.0,1,53.0,19.467401285583104,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,4,3,3.0,0,4.0,5.0,0.0,0.0,3.0,3.0,2.5,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0
1,20,3.0,17.0,0,170.0,2,62.0,21.453287197231838,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,1,0,0,0,1,1,1,0,0,1,2,1,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,8,3,2.0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,4.0,7.0,4.0,5.0,5.0,3.0,-2.0,0.0
0,18,4.0,14.0,1,182.0,0,62.0,18.717546190073666,1,0,0,0,0,0,0,1,0,0,0,20,1,0,1,0,1,0,0,1,1,0,1,0,1,1,2,2,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,10,2,1.0,0,3.0,5.0,1.0,1.0,3.0,2.0,2.5,2.0,0.0,7.0,8.0,4.0,5.0,6.0,1.0,-3.0,3.0
1,25,5.0,20.0,0,173.0,-5,58.0,19.37919743392696,1,0,0,0,0,0,0,1,0,0,0,2,3,0,0,1,1,0,0,1,1,1,1,0,1,1,3,2,2,1.0,8.0,4.0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,10,3,2.0,1,4.0,5.0,3.0,5.0,3.0,4.0,4.0,1.0,2.0,10.0,12.0,7.0,9.0,9.5,2.0,-3.0,3.0
1,34,3.0,31.0,1,158.0,1,47.0,18.82711103989745,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,0,1,1,1,0,1,1,4,3,3,1.0,12.0,4.0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5,3,2.5,1,3.0,5.0,0.0,2.0,3.0,4.0,2.833333333333333,2.0,2.0,5.0,6.0,3.0,8.0,5.5,1.0,2.0,2.0
1,26,3.0,23.0,0,166.0,-1,46.0,16.693279140659026,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,3,3,0,0.0,0.0,0.5,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,10,3,2.5,0,5.0,7.0,2.0,4.0,4.0,5.0,4.5,2.0,2.0,8.0,9.0,6.0,7.0,7.5,1.0,-2.0,2.0
1,25,2.0,23.0,0,173.0,5,74.0,24.72518293294129,1,0,0,0,0,0,0,1,0,0,0,2,3,0,0,1,1,0,0,1,1,1,1,0,1,1,4,3,3,1.0,7.5,2.5,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,8,3,4.0,1,4.0,5.0,2.0,2.0,2.0,3.0,3.0,1.0,0.0,7.0,8.0,3.0,7.0,6.25,1.0,-1.0,4.0
1,19,5.0,14.0,0,163.0,-2,51.0,19.195302796492157,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,3,3,2,0.6666666666666666,3.0,1.5,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,6,3,2.0,0,6.0,7.0,2.0,4.0,4.0,6.0,4.833333333333333,1.0,2.0,8.0,10.0,7.0,9.0,8.5,2.0,-1.0,1.0
0,31,9.0,22.0,1,175.0,0,80.0,26.12244897959184,0,0,1,0,0,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,1,1,1,0,1,1,2,1,1,1.0,1.5,1.5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,5,5,2.0,1,2.0,5.0,2.0,4.0,1.0,3.0,2.833333333333333,3.0,2.0,5.0,7.0,3.0,7.0,5.5,2.0,0.0,2.0
1,19,8.0,11.0,0,157.0,0,60.0,24.341758286340212,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,2,2,0,0.0,0.0,2.5,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,2,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,5,3,2.5,0,4.0,6.0,1.0,3.0,3.0,4.0,3.5,2.0,2.0,7.0,10.0,3.0,11.0,7.75,3.0,1.0,4.0
1,32,12.0,20.0,0,166.0,0,62.0,22.49963710262738,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,2,1,1,1.0,0.5,0.5,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,8,3,1.0,0,5.0,6.0,4.0,4.0,3.0,4.0,4.333333333333333,1.0,0.0,7.0,9.0,4.0,7.0,6.75,2.0,-2.0,3.0
0,23,4.0,19.0,0,180.0,0,72.0,22.222222222222218,1,0,0,1,0,0,1,0,0,0,0,20,2,0,1,0,1,0,0,1,1,1,1,0,0,0,3,2,2,1.0,5.0,2.5,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,6,2,2.0,1,7.0,9.0,6.0,9.0,4.0,5.0,6.666666666666668,2.0,3.0,11.0,12.0,8.0,12.0,10.75,1.0,0.0,3.0
0,26,2.0,24.0,0,176.0,0,69.0,22.275309917355365,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,3,3,0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,5,3,3.0,0,5.0,7.0,3.0,5.0,4.0,5.0,4.833333333333333,2.0,2.0,1.0,3.0,0.0,1.0,1.25,2.0,-2.0,1.0
1,25,1.0,24.0,0,171.0,0,54.0,18.467220683287167,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0.0,0.0,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,10,3,2.0,0,3.0,5.0,1.0,2.0,1.0,2.0,2.333333333333333,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20,6.0,14.0,0,157.0,0,63.0,25.558846200657225,1,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,1,0,0,1,1,0,1,0,1,1,3,3,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,8,2,2.5,1,5.0,5.0,3.0,4.0,4.0,5.0,4.333333333333333,0.0,1.0,11.0,11.0,7.0,10.0,9.75,0.0,-1.0,4.0
1,19,8.0,11.0,0,164.0,0,60.0,22.30814991076741,1,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,1,0,1,1,1,1,1,1,1,4,4,3,0.75,7.5,2.5,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,10,2,2.5,2,7.0,8.0,4.0,7.0,5.0,6.0,6.166666666666668,1.0,3.0,13.0,14.0,9.0,14.0,12.5,1.0,0.0,4.0
0,50,25.0,25.0,0,165.0,0,54.0,19.834710743801654,0,0,1,0,0,0,0,0,1,0,0,6,1,0,1,0,1,0,0,0,1,1,1,0,1,1,2,1,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,3,2.0,1,3.0,4.0,2.0,2.0,2.0,2.0,2.5,1.0,0.0,5.0,8.0,3.0,5.0,5.25,3.0,-3.0,2.0
0,25,4.0,21.0,0,170.0,13,55.0,19.031141868512112,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,1,0,0,1,1,1,0,0,0,1,0,2,2,1,0.5,1.5,1.5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,2,4.0,1,4.0,5.0,0.0,0.0,3.0,4.0,2.6666666666666665,1.0,0.0,9.0,12.0,6.0,10.0,9.25,3.0,-2.0,3.0
0,20,5.0,15.0,0,175.0,0,66.0,21.551020408163268,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,1,1,1,0,0,1,3,3,2,0.6666666666666666,3.0,1.5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,10,3,2.0,1,4.0,6.0,3.0,3.0,3.0,4.0,3.8333333333333335,2.0,0.0,1.0,8.0,1.0,4.0,3.5,7.0,-4.0,0.0
1,20,2.0,18.0,0,160.0,0,51.0,19.921875,1,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,1,0,1,1,1,0,1,1,2,2,0,0.0,0.0,2.5,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4,2,2.0,2,3.0,5.0,2.0,3.0,2.0,4.0,3.1666666666666665,2.0,1.0,0.0,2.0,0.0,1.0,0.75,2.0,-1.0,0.0
1,20,1.0,19.0,0,162.0,0,51.0,19.433013260173748,1,0,0,0,0,0,0,1,0,0,0,20,1,1,0,0,0,1,0,0,1,1,1,0,1,1,2,2,0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,4,2,2.0,1,4.0,4.0,3.0,3.0,3.0,3.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20,2.0,18.0,0,169.0,0,57.0,19.95728440880922,1,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,7,7,1.0,10.5,1.5,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,10,5,2.0,1,6.0,6.0,0.0,0.0,4.0,5.0,3.5,0.0,0.0,1.0,3.0,1.0,1.0,1.5,2.0,-2.0,0.0
0,35,2.5,32.5,0,166.0,0,58.0,21.04804761213529,0,0,1,0,0,0,0,0,1,0,0,1,2,1,0,0,0,1,0,1,1,1,1,0,1,1,3,3,1,0.3333333333333333,0.5,0.5,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,6,5,2.5,1,4.0,5.0,3.0,4.0,3.0,5.0,4.0,1.0,1.0,2.0,7.0,1.0,8.0,4.5,5.0,1.0,1.0
0,18,7.0,11.0,0,181.0,2,65.0,19.840664204389366,1,0,0,0,0,1,0,0,0,0,0,2,3,0,0,1,0,0,1,0,1,1,1,0,0,1,2,2,0,0.0,0.0,2.5,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,7,1,2.5,0,5.0,6.0,3.0,3.0,4.0,5.0,4.333333333333333,1.0,0.0,6.0,6.0,4.0,6.0,5.5,0.0,0.0,2.0
1,26,0.7,25.3,0,161.0,0,43.0,16.58886617028664,1,0,0,1,0,0,0,1,0,0,0,20,1,0,0,1,0,0,1,1,1,0,0,0,1,1,4,2,1,0.5,0.5,0.5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,4,2,3.0,0,4.0,6.0,1.0,1.0,4.0,4.0,3.333333333333333,2.0,0.0,7.0,8.0,4.0,8.0,6.75,1.0,0.0,3.0
0,19,4.0,15.0,1,183.0,0,64.0,19.1107527844964,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,4,3,0,0.0,0.0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,2,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,7,3,2.0,1,6.0,7.0,5.0,7.0,5.0,7.0,6.166666666666668,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,21,1.0,20.0,0,161.0,0,70.0,27.005130974885226,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,10,1,2.0,0,5.0,5.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,24,3.0,21.0,0,180.0,0,62.0,19.1358024691358,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,2,2,0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,4,2,2.5,0,5.0,5.0,1.0,1.0,3.0,4.0,3.1666666666666665,0.0,0.0,1.0,2.0,1.0,1.0,1.25,1.0,-1.0,0.0
0,19,1.6,17.4,0,193.0,5,69.0,18.523987221133453,1,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,0,1,0,1,1,0,0,0,1,3,3,1,0.3333333333333333,4.0,4.0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5,3,2.5,2,5.0,8.0,0.0,0.0,3.0,5.0,3.5,3.0,0.0,6.0,9.0,4.0,7.0,6.5,3.0,-2.0,2.0
1,30,1.0,29.0,0,150.0,0,44.0,19.555555555555557,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,1,0,1,1,1,0,0,1,4,2,1,0.5,2.5,2.5,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4,2,2.5,1,1.0,2.0,1.0,3.0,1.0,3.0,1.8333333333333333,1.0,2.0,2.0,2.0,0.0,4.0,2.0,0.0,2.0,2.0
1,15,5.0,10.0,0,164.0,0,52.0,19.33372992266508,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,1,0,3,2,2,1.0,3.0,1.5,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,25,5,1.0,2,6.0,7.0,5.0,7.0,5.0,7.0,6.166666666666668,1.0,2.0,11.0,12.0,8.0,10.0,10.25,1.0,-2.0,3.0
0,20,2.0,18.0,0,182.88,0,75.0,22.424813368145255,0,0,1,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,1,0,1,0,1,0,0,1,4,2,0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4,3,1.0,2,4.0,7.0,3.0,5.0,3.0,5.0,4.5,3.0,2.0,9.0,10.0,6.0,9.0,8.5,1.0,-1.0,3.0
0,21,5.0,16.0,0,167.0,0,60.0,21.513858510523864,1,0,0,0,0,0,0,0,1,0,0,12,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1.0,0.0,0.0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4,3,2.0,0,2.0,2.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,24,3.0,21.0,0,156.0,0,60.0,24.65483234714004,1,0,0,0,0,0,0,1,0,0,0,6,1,1,0,0,0,1,0,1,1,1,1,0,0,1,3,3,1,0.3333333333333333,1.5,1.5,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,5,1,2.0,1,3.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,0.0,1.0,3.0,1.0,3.0,2.0,2.0,0.0,0.0
1,20,1.0,19.0,0,177.0,0,62.0,19.789970953429727,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,3,3,1,0.3333333333333333,1.5,1.5,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,6,1,1.0,1,3.0,5.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,8.0,10.0,6.0,9.0,8.25,2.0,-1.0,2.0
1,21,1.5,19.5,0,165.0,0,68.0,24.977043158861342,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,2,2,2,1.0,0.0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,1,2.0,2,4.0,5.0,2.0,4.0,3.0,4.0,3.6666666666666665,1.0,2.0,1.0,4.0,1.0,4.0,2.5,3.0,0.0,0.0
0,29,1.0,28.0,0,185.0,0,70.0,20.45288531775018,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,4,2,1,0.5,1.5,1.5,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4,2,2.0,1,2.0,2.0,1.0,1.0,1.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,33,5.0,28.0,0,190.0,2,80.0,22.1606648199446,1,0,0,0,0,0,0,0,0,0,1,20,1,0,0,1,0,0,1,0,1,1,0,0,1,1,2,1,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,30,5,2.0,1,7.0,8.0,6.0,7.0,3.0,4.0,5.833333333333332,1.0,1.0,4.0,6.0,2.0,3.0,3.75,2.0,-3.0,2.0
